order_id,order_date,customer_id,city,province,product_id,brand,quantity,item_price,order_month,gmv,province_top
1676986,2019-07-30,17671,Malang,Jawa Timur,P0168,BRAND_A,4,1325000,2019-07,5300000,Jawa Timur
1698838,2019-10-06,14432,Jakarta Barat,DKI Jakarta,P0676,BRAND_C,2,1024000,2019-10,2048000,DKI Jakarta
1728235,2019-12-08,14432,Jakarta Barat,DKI Jakarta,P2403,BRAND_P,12,149000,2019-12,1788000,DKI Jakarta
1715047,2019-11-12,14179,Malang,Jawa Timur,P0737,BRAND_C,1,310000,2019-11,310000,Jawa Timur
1735879,2019-12-19,12709,Denpasar,Bali,P0167,BRAND_A,8,1325000,2019-12,10600000,other
1724161,2019-12-01,14547,Yogyakarta,Yogyakarta,P2945,BRAND_R,4,149000,2019-12,596000,Yogyakarta
1722448,2019-11-28,13709,Yogyakarta,Yogyakarta,P0112,BRAND_A,2,2235000,2019-11,4470000,Yogyakarta
1721713,2019-11-26,14505,Jakarta Timur,DKI Jakarta,P1982,BRAND_L,3,590000,2019-11,1770000,DKI Jakarta
1671868,2019-07-14,16880,Bekasi,Jawa Barat,P3188,BRAND_S,4,159000,2019-07,636000,Jawa Barat
1674880,2019-07-23,13656,Bekasi,Jawa Barat,P0255,BRAND_A,8,604000,2019-07,4832000,Jawa Barat
1693579,2019-09-19,15805,Jakarta Barat,DKI Jakarta,P0066,BRAND_A,6,747000,2019-09,4482000,DKI Jakarta
1690846,2019-09-12,16945,Jakarta Timur,DKI Jakarta,P1892,BRAND_J,10,740000,2019-09,7400000,DKI Jakarta
1687381,2019-08-30,17841,Jakarta Utara,DKI Jakarta,P2877,BRAND_R,2,747000,2019-08,1494000,DKI Jakarta
1668622,2019-07-04,17372,Yogyakarta,Yogyakarta,P2904,BRAND_R,1,2987000,2019-07,2987000,Yogyakarta
1742953,2019-12-31,16711,Surakarta,Jawa Tengah,P3428,BRAND_S,24,450000,2019-12,10800000,Jawa Tengah
1741942,2019-12-30,14083,Malang,Jawa Timur,P0668,BRAND_C,12,159000,2019-12,1908000,Jawa Timur
1669735,2019-07-08,12472,Denpasar,Bali,P3193,BRAND_S,6,1150000,2019-07,6900000,other
1723429,2019-11-29,17203,Jakarta Barat,DKI Jakarta,P3005,BRAND_R,1,904000,2019-11,904000,DKI Jakarta
1704154,2019-10-18,18189,Jakarta Selatan,DKI Jakarta,P2889,BRAND_R,2,2987000,2019-10,5974000,DKI Jakarta
1706110,2019-10-23,12748,Jakarta Utara,DKI Jakarta,P0817,BRAND_C,42,149000,2019-10,6258000,DKI Jakarta
1737004,2019-12-22,15555,Depok,Jawa Barat,P3203,BRAND_S,1,450000,2019-12,450000,Jawa Barat
1735987,2019-12-19,17516,Bandung,Jawa Barat,P3266,BRAND_S,2,1745000,2019-12,3490000,Jawa Barat
1684456,2019-08-21,17841,Jakarta Utara,DKI Jakarta,P2781,BRAND_P,7,520000,2019-08,3640000,DKI Jakarta
1667560,2019-07-02,14375,Jakarta Pusat,DKI Jakarta,P0296,BRAND_B,3,310000,2019-07,930000,DKI Jakarta
1706701,2019-10-24,13647,Yogyakarta,Yogyakarta,P2917,BRAND_R,2,3494000,2019-10,6988000,Yogyakarta
1679020,2019-08-05,13224,Jakarta Utara,DKI Jakarta,P2103,BRAND_L,10,590000,2019-08,5900000,DKI Jakarta
1706725,2019-10-24,16653,Jakarta Timur,DKI Jakarta,P2975,BRAND_R,12,590000,2019-10,7080000,DKI Jakarta
1671172,2019-07-11,16843,Jakarta Pusat,DKI Jakarta,P3645,BRAND_S,20,590000,2019-07,11800000,DKI Jakarta
1692517,2019-09-17,16033,Yogyakarta,Yogyakarta,P2444,BRAND_P,2,205000,2019-09,410000,Yogyakarta
1737589,2019-12-23,14096,Surakarta,Jawa Tengah,P2978,BRAND_R,1,6998000,2019-12,6998000,Jawa Tengah
1694401,2019-09-24,14108,Jakarta Pusat,DKI Jakarta,P0605,BRAND_B,8,800000,2019-09,6400000,DKI Jakarta
1729018,2019-12-09,14096,Surakarta,Jawa Tengah,P3128,BRAND_S,14,873000,2019-12,12222000,Jawa Tengah
1707268,2019-10-25,13764,Jakarta Selatan,DKI Jakarta,P2080,BRAND_L,2,2095000,2019-10,4190000,DKI Jakarta
1740916,2019-12-27,12970,Yogyakarta,Yogyakarta,P4057,BRAND_W,1,2445000,2019-12,2445000,Yogyakarta
1741996,2019-12-30,16684,Jakarta Selatan,DKI Jakarta,P2715,BRAND_P,72,904000,2019-12,65088000,DKI Jakarta
1699849,2019-10-09,12895,Surabaya,Jawa Timur,P2485,BRAND_P,6,1045000,2019-10,6270000,Jawa Timur
1719865,2019-11-22,14194,Purwokerto,Jawa Tengah,P2580,BRAND_P,4,904000,2019-11,3616000,Jawa Tengah
1698580,2019-10-04,14961,Jakarta Pusat,DKI Jakarta,P2937,BRAND_R,3,3494000,2019-10,10482000,DKI Jakarta
1709692,2019-10-31,17813,Malang,Jawa Timur,P2762,BRAND_P,2,590000,2019-10,1180000,Jawa Timur
1717426,2019-11-18,15271,Jakarta Selatan,DKI Jakarta,P3224,BRAND_S,4,303000,2019-11,1212000,DKI Jakarta
1723015,2019-11-29,14150,Tangerang,Banten,P0822,BRAND_C,12,450000,2019-11,5400000,other
1686484,2019-08-28,17841,Jakarta Utara,DKI Jakarta,P2932,BRAND_R,1,904000,2019-08,904000,DKI Jakarta
1677868,2019-08-01,15719,Jakarta Barat,DKI Jakarta,P2924,BRAND_R,3,310000,2019-08,930000,DKI Jakarta
1725457,2019-12-03,16284,Jakarta Utara,DKI Jakarta,P0612,BRAND_B,1,590000,2019-12,590000,DKI Jakarta
1719289,2019-11-21,14004,Jakarta Selatan,DKI Jakarta,P1898,BRAND_J,20,740000,2019-11,14800000,DKI Jakarta
1736560,2019-12-22,17864,Jakarta Pusat,DKI Jakarta,P2494,BRAND_P,2,1045000,2019-12,2090000,DKI Jakarta
1717852,2019-11-19,18272,Malang,Jawa Timur,P2908,BRAND_R,2,2900000,2019-11,5800000,Jawa Timur
1702153,2019-10-15,17450,Bogor,Jawa Barat,P2900,BRAND_R,128,1132000,2019-10,144896000,Jawa Barat
1741582,2019-12-29,13736,Jakarta Selatan,DKI Jakarta,P1880,BRAND_J,2,219000,2019-12,438000,DKI Jakarta
1728229,2019-12-08,14382,Jakarta Barat,DKI Jakarta,P2789,BRAND_P,100,26000,2019-12,2600000,DKI Jakarta
1735282,2019-12-19,15034,Jakarta Utara,DKI Jakarta,P3496,BRAND_S,36,520000,2019-12,18720000,DKI Jakarta
1674700,2019-07-22,18073,Surakarta,Jawa Tengah,P0654,BRAND_C,6,1045000,2019-07,6270000,Jawa Tengah
1720039,2019-11-24,17255,Semarang,Jawa Tengah,P3255,BRAND_S,1,1745000,2019-11,1745000,Jawa Tengah
1740409,2019-12-26,17841,Jakarta Utara,DKI Jakarta,P0623,BRAND_B,1,695000,2019-12,695000,DKI Jakarta
1722931,2019-11-28,13467,Jakarta Barat,DKI Jakarta,P3602,BRAND_S,6,695000,2019-11,4170000,DKI Jakarta
1697299,2019-10-01,17841,Jakarta Utara,DKI Jakarta,P0528,BRAND_B,1,747000,2019-10,747000,DKI Jakarta
1728595,2019-12-09,17538,Jakarta Selatan,DKI Jakarta,P3045,BRAND_R,12,450000,2019-12,5400000,DKI Jakarta
1736812,2019-12-22,16592,Jakarta Timur,DKI Jakarta,P0579,BRAND_B,6,884000,2019-12,5304000,DKI Jakarta
1703422,2019-10-17,17027,Jakarta Barat,DKI Jakarta,P3028,BRAND_R,10,590000,2019-10,5900000,DKI Jakarta
1683319,2019-08-19,14246,Jakarta Selatan,DKI Jakarta,P0042,BRAND_A,12,310000,2019-08,3720000,DKI Jakarta
1698568,2019-10-04,17800,Jakarta Selatan,DKI Jakarta,P0038,BRAND_A,48,240000,2019-10,11520000,DKI Jakarta
1691239,2019-09-13,14745,Malang,Jawa Timur,P2924,BRAND_R,10,310000,2019-09,3100000,Jawa Timur
1726099,2019-12-04,14621,Yogyakarta,Yogyakarta,P2430,BRAND_P,12,450000,2019-12,5400000,Yogyakarta
1668847,2019-07-05,15679,Jakarta Selatan,DKI Jakarta,P3645,BRAND_S,10,590000,2019-07,5900000,DKI Jakarta
1726102,2019-12-04,15114,Yogyakarta,Yogyakarta,P4081,BRAND_W,24,113000,2019-12,2712000,Yogyakarta
1688134,2019-09-02,16788,Yogyakarta,Yogyakarta,P0761,BRAND_C,2,1465000,2019-09,2930000,Yogyakarta
1677328,2019-07-31,15021,Jakarta Pusat,DKI Jakarta,P0616,BRAND_B,5,149000,2019-07,745000,DKI Jakarta
1741501,2019-12-29,17131,Jakarta Selatan,DKI Jakarta,P4082,BRAND_W,6,2095000,2019-12,12570000,DKI Jakarta
1691134,2019-09-12,16928,Depok,Jawa Barat,P2953,BRAND_R,6,450000,2019-09,2700000,Jawa Barat
1723054,2019-11-29,17348,Jakarta Timur,DKI Jakarta,P1723,BRAND_H,1,450000,2019-11,450000,DKI Jakarta
1670374,2019-07-09,16928,Depok,Jawa Barat,P0544,BRAND_B,6,450000,2019-07,2700000,Jawa Barat
1720042,2019-11-24,13137,Surabaya,Jawa Timur,P2000,BRAND_L,5,1045000,2019-11,5225000,Jawa Timur
1725895,2019-12-04,17841,Jakarta Utara,DKI Jakarta,P0629,BRAND_C,2,1745000,2019-12,3490000,DKI Jakarta
1740082,2019-12-26,14178,Tangerang,Banten,P1716,BRAND_H,12,79000,2019-12,948000,other
1671436,2019-07-12,17139,Jakarta Selatan,DKI Jakarta,P2094,BRAND_L,30,590000,2019-07,17700000,DKI Jakarta
1720018,2019-11-24,13278,Jakarta Selatan,DKI Jakarta,P2440,BRAND_P,3,904000,2019-11,2712000,DKI Jakarta
1703638,2019-10-17,16161,Jakarta Barat,DKI Jakarta,P3183,BRAND_S,24,240000,2019-10,5760000,DKI Jakarta
1741918,2019-12-30,17254,Surakarta,Jawa Tengah,P0071,BRAND_A,1,695000,2019-12,695000,Jawa Tengah
1729525,2019-12-10,17777,Jakarta Utara,DKI Jakarta,P4061,BRAND_W,1,303000,2019-12,303000,DKI Jakarta
1722919,2019-11-28,17481,Jakarta Pusat,DKI Jakarta,P0830,BRAND_C,96,79000,2019-11,7584000,DKI Jakarta
1695454,2019-09-26,16923,Depok,Jawa Barat,P3312,BRAND_S,3,740000,2019-09,2220000,Jawa Barat
1671358,2019-07-11,17416,Jakarta Selatan,DKI Jakarta,P2953,BRAND_R,36,450000,2019-07,16200000,DKI Jakarta
1698871,2019-10-06,14456,Jakarta Timur,DKI Jakarta,P1911,BRAND_J,2,740000,2019-10,1480000,DKI Jakarta
1686256,2019-08-27,15228,Jakarta Timur,DKI Jakarta,P0789,BRAND_C,12,450000,2019-08,5400000,DKI Jakarta
1687780,2019-09-01,16549,Jakarta Pusat,DKI Jakarta,P0081,BRAND_A,2,747000,2019-09,1494000,DKI Jakarta
1730350,2019-12-11,13447,Surakarta,Jawa Tengah,P3028,BRAND_R,10,590000,2019-12,5900000,Jawa Tengah
1686445,2019-08-28,13695,Yogyakarta,Yogyakarta,P1868,BRAND_J,12,1325000,2019-08,15900000,Yogyakarta
1703575,2019-10-17,16813,Jakarta Selatan,DKI Jakarta,P2077,BRAND_L,3,590000,2019-10,1770000,DKI Jakarta
1714699,2019-11-12,13594,Jakarta Selatan,DKI Jakarta,P0119,BRAND_A,12,303000,2019-11,3636000,DKI Jakarta
1720180,2019-11-24,14158,Jakarta Pusat,DKI Jakarta,P1739,BRAND_H,6,695000,2019-11,4170000,DKI Jakarta
1728910,2019-12-09,15532,Bogor,Jawa Barat,P2964,BRAND_R,1,1500000,2019-12,1500000,Jawa Barat
1669465,2019-07-07,16018,Jakarta Selatan,DKI Jakarta,P4076,BRAND_W,2,2095000,2019-07,4190000,DKI Jakarta
1698820,2019-10-06,14720,Jakarta Pusat,DKI Jakarta,P2977,BRAND_R,16,1325000,2019-10,21200000,DKI Jakarta
1677955,2019-08-01,18013,Jakarta Selatan,DKI Jakarta,P2541,BRAND_P,10,86000,2019-08,860000,DKI Jakarta
1704637,2019-10-20,15154,Jakarta Selatan,DKI Jakarta,P2911,BRAND_R,1,1045000,2019-10,1045000,DKI Jakarta
1730554,2019-12-11,15967,Jakarta Pusat,DKI Jakarta,P0310,BRAND_B,1,1745000,2019-12,1745000,DKI Jakarta
1668211,2019-07-03,17873,Jakarta Timur,DKI Jakarta,P0792,BRAND_C,24,747000,2019-07,17928000,DKI Jakarta
1737529,2019-12-23,13950,Bandung,Jawa Barat,P4009,BRAND_W,32,904000,2019-12,28928000,Jawa Barat
1668991,2019-07-05,17797,Jakarta Selatan,DKI Jakarta,P1767,BRAND_H,3,240000,2019-07,720000,DKI Jakarta
1701601,2019-10-14,16460,Jakarta Utara,DKI Jakarta,P3395,BRAND_S,24,79000,2019-10,1896000,DKI Jakarta
1673245,2019-07-17,14527,Depok,Jawa Barat,P1892,BRAND_J,1,740000,2019-07,740000,Jawa Barat
1724026,2019-12-01,17289,Depok,Jawa Barat,P0491,BRAND_B,1,450000,2019-12,450000,Jawa Barat
1708381,2019-10-29,13895,Tangerang,Banten,P0860,BRAND_C,6,1465000,2019-10,8790000,other
1735405,2019-12-19,16482,Jakarta Selatan,DKI Jakarta,P1875,BRAND_J,24,79000,2019-12,1896000,DKI Jakarta
1720240,2019-11-24,15444,Jakarta Barat,DKI Jakarta,P3474,BRAND_S,3,520000,2019-11,1560000,DKI Jakarta
1734811,2019-12-18,14096,Surakarta,Jawa Tengah,P3360,BRAND_S,1,2333000,2019-12,2333000,Jawa Tengah
1685422,2019-08-23,17491,Jakarta Utara,DKI Jakarta,P2967,BRAND_R,4,1745000,2019-08,6980000,DKI Jakarta
1696354,2019-09-29,15365,Bekasi,Jawa Barat,P3221,BRAND_S,24,1465000,2019-09,35160000,Jawa Barat
1698826,2019-10-06,16549,Jakarta Pusat,DKI Jakarta,P1740,BRAND_H,2,2637000,2019-10,5274000,DKI Jakarta
1742038,2019-12-30,18198,Surabaya,Jawa Timur,P0791,BRAND_C,3,1745000,2019-12,5235000,Jawa Timur
1713676,2019-11-08,14397,Jakarta Pusat,DKI Jakarta,P4059,BRAND_W,2,2795000,2019-11,5590000,DKI Jakarta
1711375,2019-11-04,14535,Jakarta Pusat,DKI Jakarta,P2474,BRAND_P,3,740000,2019-11,2220000,DKI Jakarta
1676101,2019-07-26,17920,Jakarta Selatan,DKI Jakarta,P0164,BRAND_A,1,747000,2019-07,747000,DKI Jakarta
1705585,2019-10-22,13979,Jakarta Pusat,DKI Jakarta,P3225,BRAND_S,6,1024000,2019-10,6144000,DKI Jakarta
1667431,2019-07-02,17091,Tangerang,Banten,P0887,BRAND_C,4,1150000,2019-07,4600000,other
1715212,2019-11-13,14367,Malang,Jawa Timur,P1893,BRAND_J,10,740000,2019-11,7400000,Jawa Timur
1680055,2019-08-08,15987,Bogor,Jawa Barat,P3408,BRAND_S,2,240000,2019-08,480000,Jawa Barat
1671823,2019-07-14,14004,Jakarta Selatan,DKI Jakarta,P2958,BRAND_R,12,450000,2019-07,5400000,DKI Jakarta
1720039,2019-11-24,17255,Semarang,Jawa Tengah,P1742,BRAND_H,8,590000,2019-11,4720000,Jawa Tengah
1733323,2019-12-16,16712,Surakarta,Jawa Tengah,P0845,BRAND_C,2,695000,2019-12,1390000,Jawa Tengah
1670731,2019-07-10,12748,Jakarta Utara,DKI Jakarta,P3270,BRAND_S,12,450000,2019-07,5400000,DKI Jakarta
1715014,2019-11-12,16940,Jakarta Timur,DKI Jakarta,P1891,BRAND_J,4,740000,2019-11,2960000,DKI Jakarta
1727947,2019-12-08,13798,Bandung,Jawa Barat,P4009,BRAND_W,32,904000,2019-12,28928000,Jawa Barat
1718647,2019-11-20,18226,Jakarta Utara,DKI Jakarta,P2781,BRAND_P,1,520000,2019-11,520000,DKI Jakarta
1687060,2019-08-29,16180,Jakarta Pusat,DKI Jakarta,P2088,BRAND_L,20,590000,2019-08,11800000,DKI Jakarta
1721524,2019-11-26,14995,Malang,Jawa Timur,P1739,BRAND_H,4,695000,2019-11,2780000,Jawa Timur
1713352,2019-11-07,16224,Tangerang,Banten,P0821,BRAND_C,12,310000,2019-11,3720000,other
1734265,2019-12-17,16376,Semarang,Jawa Tengah,P4049,BRAND_W,1,747000,2019-12,747000,Jawa Tengah
1716310,2019-11-14,17571,Surakarta,Jawa Tengah,P0836,BRAND_C,1,1325000,2019-11,1325000,Jawa Tengah
1697632,2019-10-02,15189,Bogor,Jawa Barat,P1983,BRAND_L,4,2900000,2019-10,11600000,Jawa Barat
1716142,2019-11-14,16474,Jakarta Selatan,DKI Jakarta,P1891,BRAND_J,3,740000,2019-11,2220000,DKI Jakarta
1733317,2019-12-16,18139,Jakarta Barat,DKI Jakarta,P1868,BRAND_J,12,1325000,2019-12,15900000,DKI Jakarta
1725973,2019-12-04,14240,Jakarta Selatan,DKI Jakarta,P1698,BRAND_H,12,310000,2019-12,3720000,DKI Jakarta
1701445,2019-10-11,18225,Surakarta,Jawa Tengah,P1908,BRAND_J,40,740000,2019-10,29600000,Jawa Tengah
1716928,2019-11-17,14432,Jakarta Barat,DKI Jakarta,P0435,BRAND_B,6,149000,2019-11,894000,DKI Jakarta
1719283,2019-11-21,15707,Surakarta,Jawa Tengah,P2413,BRAND_P,8,149000,2019-11,1192000,Jawa Tengah
1741657,2019-12-30,15572,Jakarta Utara,DKI Jakarta,P2930,BRAND_R,1,450000,2019-12,450000,DKI Jakarta
1724512,2019-12-02,15785,Jakarta Utara,DKI Jakarta,P0886,BRAND_C,32,240000,2019-12,7680000,DKI Jakarta
1710826,2019-11-04,13098,Jakarta Pusat,DKI Jakarta,P3948,BRAND_W,12,2095000,2019-11,25140000,DKI Jakarta
1718197,2019-11-19,18079,Jakarta Timur,DKI Jakarta,P0674,BRAND_C,12,159000,2019-11,1908000,DKI Jakarta
1738225,2019-12-24,14701,Malang,Jawa Timur,P3238,BRAND_S,6,520000,2019-12,3120000,Jawa Timur
1676122,2019-07-26,12748,Jakarta Utara,DKI Jakarta,P0035,BRAND_A,1,590000,2019-07,590000,DKI Jakarta
1724167,2019-12-01,14502,Bogor,Jawa Barat,P2421,BRAND_P,1,159000,2019-12,159000,Jawa Barat
1683619,2019-08-19,13110,Tangerang,Banten,P4060,BRAND_W,2,3144000,2019-08,6288000,other
1671934,2019-07-14,15700,Semarang,Jawa Tengah,P3255,BRAND_S,1,1745000,2019-07,1745000,Jawa Tengah
1711795,2019-11-05,14175,Jakarta Barat,DKI Jakarta,P1805,BRAND_H,4,1500000,2019-11,6000000,DKI Jakarta
1708639,2019-10-29,15276,Malang,Jawa Timur,P0713,BRAND_C,1,520000,2019-10,520000,Jawa Timur
1673986,2019-07-19,17979,Bekasi,Jawa Barat,P3490,BRAND_S,5,590000,2019-07,2950000,Jawa Barat
1697971,2019-10-03,13577,Bekasi,Jawa Barat,P1892,BRAND_J,10,740000,2019-10,7400000,Jawa Barat
1733086,2019-12-16,15645,Malang,Jawa Timur,P2918,BRAND_R,2,2865000,2019-12,5730000,Jawa Timur
1711366,2019-11-04,14529,Jakarta Selatan,DKI Jakarta,P3238,BRAND_S,1,520000,2019-11,520000,DKI Jakarta
1689787,2019-09-09,15311,Bogor,Jawa Barat,P3412,BRAND_S,1,1500000,2019-09,1500000,Jawa Barat
1740952,2019-12-27,13458,Bekasi,Jawa Barat,P3215,BRAND_S,6,1325000,2019-12,7950000,Jawa Barat
1720747,2019-11-25,16633,Jakarta Selatan,DKI Jakarta,P3215,BRAND_S,6,1325000,2019-11,7950000,DKI Jakarta
1704154,2019-10-18,18189,Jakarta Selatan,DKI Jakarta,P2874,BRAND_R,2,2900000,2019-10,5800000,DKI Jakarta
1695691,2019-09-27,16705,Surakarta,Jawa Tengah,P2904,BRAND_R,2,2987000,2019-09,5974000,Jawa Tengah
1667074,2019-07-01,12843,Jakarta Pusat,DKI Jakarta,P2521,BRAND_P,12,1745000,2019-07,20940000,DKI Jakarta
1728280,2019-12-09,17744,Jakarta Timur,DKI Jakarta,P3504,BRAND_S,16,159000,2019-12,2544000,DKI Jakarta
1668070,2019-07-03,14527,Depok,Jawa Barat,P1902,BRAND_J,2,740000,2019-07,1480000,Jawa Barat
1704979,2019-10-21,13200,Jakarta Timur,DKI Jakarta,P4069,BRAND_W,12,450000,2019-10,5400000,DKI Jakarta
1726474,2019-12-04,15531,Bogor,Jawa Barat,P2492,BRAND_P,5,1045000,2019-12,5225000,Jawa Barat
1702963,2019-10-16,16627,Jakarta Selatan,DKI Jakarta,P2932,BRAND_R,6,904000,2019-10,5424000,DKI Jakarta
1709143,2019-10-30,18033,Bogor,Jawa Barat,P0036,BRAND_A,1,240000,2019-10,240000,Jawa Barat
1720504,2019-11-25,18055,Jakarta Selatan,DKI Jakarta,P0061,BRAND_A,2,3144000,2019-11,6288000,DKI Jakarta
1741582,2019-12-29,13736,Jakarta Selatan,DKI Jakarta,P2904,BRAND_R,1,2987000,2019-12,2987000,DKI Jakarta
1709221,2019-10-31,15769,Purwokerto,Jawa Tengah,P1890,BRAND_J,130,639000,2019-10,83070000,Jawa Tengah
1694689,2019-09-25,13726,Bandung,Jawa Barat,P2410,BRAND_P,24,113000,2019-09,2712000,Jawa Barat
1741192,2019-12-29,13558,Purwokerto,Jawa Tengah,P0754,BRAND_C,1,747000,2019-12,747000,Jawa Tengah
1671952,2019-07-14,12837,Surabaya,Jawa Timur,P3546,BRAND_S,3,590000,2019-07,1770000,Jawa Timur
1707139,2019-10-25,14422,Jakarta Pusat,DKI Jakarta,P0047,BRAND_A,12,2445000,2019-10,29340000,DKI Jakarta
1692949,2019-09-18,13985,Bekasi,Jawa Barat,P2101,BRAND_L,10,590000,2019-09,5900000,Jawa Barat
1681093,2019-08-12,16705,Surakarta,Jawa Tengah,P0764,BRAND_C,8,1465000,2019-08,11720000,Jawa Tengah
1680673,2019-08-09,14572,Bandung,Jawa Barat,P2104,BRAND_L,4,695000,2019-08,2780000,Jawa Barat
1727752,2019-12-06,13895,Tangerang,Banten,P3206,BRAND_S,16,450000,2019-12,7200000,other
1673416,2019-07-18,17651,Jakarta Pusat,DKI Jakarta,P2738,BRAND_P,10,590000,2019-07,5900000,DKI Jakarta
1669453,2019-07-07,16938,Bogor,Jawa Barat,P0898,BRAND_C,2,740000,2019-07,1480000,Jawa Barat
1705201,2019-10-22,13644,Yogyakarta,Yogyakarta,P0343,BRAND_B,24,289000,2019-10,6936000,Yogyakarta
1697419,2019-10-02,15594,Jakarta Pusat,DKI Jakarta,P2410,BRAND_P,24,149000,2019-10,3576000,DKI Jakarta
1687066,2019-08-29,14768,Jakarta Selatan,DKI Jakarta,P3329,BRAND_S,4,1325000,2019-08,5300000,DKI Jakarta
1678642,2019-08-04,17758,Jakarta Selatan,DKI Jakarta,P3584,BRAND_S,2,450000,2019-08,900000,DKI Jakarta
1724161,2019-12-01,14547,Yogyakarta,Yogyakarta,P3561,BRAND_S,4,1045000,2019-12,4180000,Yogyakarta
1701460,2019-10-11,14056,Bekasi,Jawa Barat,P2764,BRAND_P,3,590000,2019-10,1770000,Jawa Barat
1683961,2019-08-20,16942,Jakarta Utara,DKI Jakarta,P0041,BRAND_A,1,310000,2019-08,310000,DKI Jakarta
1704139,2019-10-18,18118,Jakarta Selatan,DKI Jakarta,P1915,BRAND_J,1,740000,2019-10,740000,DKI Jakarta
1720078,2019-11-24,14178,Tangerang,Banten,P3185,BRAND_S,2,240000,2019-11,480000,other
1732831,2019-12-16,15373,Bandung,Jawa Barat,P3180,BRAND_S,2,2375000,2019-12,4750000,Jawa Barat
1693453,2019-09-19,13634,Jakarta Pusat,DKI Jakarta,P1915,BRAND_J,3,740000,2019-09,2220000,DKI Jakarta
1705780,2019-10-23,13988,Surabaya,Jawa Timur,P1902,BRAND_J,10,740000,2019-10,7400000,Jawa Timur
1677415,2019-07-31,16919,Malang,Jawa Timur,P0705,BRAND_C,6,534000,2019-07,3204000,Jawa Timur
1682101,2019-08-14,17229,Yogyakarta,Yogyakarta,P1911,BRAND_J,7,740000,2019-08,5180000,Yogyakarta
1683286,2019-08-19,17040,Jakarta Pusat,DKI Jakarta,P2968,BRAND_R,16,3844000,2019-08,61504000,DKI Jakarta
1730734,2019-12-12,17461,Jakarta Pusat,DKI Jakarta,P2555,BRAND_P,2,904000,2019-12,1808000,DKI Jakarta
1679707,2019-08-07,14502,Bogor,Jawa Barat,P3276,BRAND_S,1,520000,2019-08,520000,Jawa Barat
1723060,2019-11-29,14659,Malang,Jawa Timur,P0799,BRAND_C,6,520000,2019-11,3120000,Jawa Timur
1707082,2019-10-25,13089,Jakarta Timur,DKI Jakarta,P1905,BRAND_J,10,740000,2019-10,7400000,DKI Jakarta
1698124,2019-10-03,13814,Denpasar,Bali,P2444,BRAND_P,24,205000,2019-10,4920000,other
1709509,2019-10-31,12910,Jakarta Pusat,DKI Jakarta,P2088,BRAND_L,20,590000,2019-10,11800000,DKI Jakarta
1716085,2019-11-14,15296,Bekasi,Jawa Barat,P3261,BRAND_S,12,520000,2019-11,6240000,Jawa Barat
1690672,2019-09-11,15786,Jakarta Selatan,DKI Jakarta,P2416,BRAND_P,24,113000,2019-09,2712000,DKI Jakarta
1704139,2019-10-18,18118,Jakarta Selatan,DKI Jakarta,P2079,BRAND_L,2,149000,2019-10,298000,DKI Jakarta
1725634,2019-12-04,17377,Jakarta Pusat,DKI Jakarta,P3331,BRAND_S,3,450000,2019-12,1350000,DKI Jakarta
1692196,2019-09-16,15150,Jakarta Pusat,DKI Jakarta,P0359,BRAND_B,12,310000,2019-09,3720000,DKI Jakarta
1697914,2019-10-03,13571,Jakarta Utara,DKI Jakarta,P0735,BRAND_C,3,310000,2019-10,930000,DKI Jakarta
1686361,2019-08-27,13756,Jakarta Barat,DKI Jakarta,P0170,BRAND_A,8,1325000,2019-08,10600000,DKI Jakarta
1682422,2019-08-15,18143,Tangerang,Banten,P2443,BRAND_P,24,205000,2019-08,4920000,other
1742206,2019-12-31,17728,Jakarta Timur,DKI Jakarta,P1910,BRAND_J,10,740000,2019-12,7400000,DKI Jakarta
1679683,2019-08-07,14159,Jakarta Utara,DKI Jakarta,P0421,BRAND_B,2,590000,2019-08,1180000,DKI Jakarta
1710703,2019-11-03,17790,Bogor,Jawa Barat,P4049,BRAND_W,3,747000,2019-11,2241000,Jawa Barat
1692973,2019-09-18,13694,Semarang,Jawa Tengah,P0886,BRAND_C,144,205000,2019-09,29520000,Jawa Tengah
1707658,2019-10-27,13558,Purwokerto,Jawa Tengah,P2767,BRAND_P,1,450000,2019-10,450000,Jawa Tengah
1711951,2019-11-05,13263,Yogyakarta,Yogyakarta,P3197,BRAND_S,1,1745000,2019-11,1745000,Yogyakarta
1740016,2019-12-26,16376,Semarang,Jawa Tengah,P0414,BRAND_B,1,2987000,2019-12,2987000,Jawa Tengah
1740148,2019-12-26,13599,Jakarta Selatan,DKI Jakarta,P0851,BRAND_C,12,520000,2019-12,6240000,DKI Jakarta
1692769,2019-09-18,14796,Yogyakarta,Yogyakarta,P3267,BRAND_S,12,450000,2019-09,5400000,Yogyakarta
1712953,2019-11-07,17279,Jakarta Barat,DKI Jakarta,P0082,BRAND_A,1,747000,2019-11,747000,DKI Jakarta
1724011,2019-12-01,12838,Tangerang,Banten,P0875,BRAND_C,1,590000,2019-12,590000,other
1741897,2019-12-30,16360,Bandung,Jawa Barat,P3249,BRAND_S,2,747000,2019-12,1494000,Jawa Barat
1738417,2019-12-24,13521,Bandung,Jawa Barat,P2007,BRAND_L,1,520000,2019-12,520000,Jawa Barat
1714288,2019-11-11,15335,Jakarta Selatan,DKI Jakarta,P0362,BRAND_B,1,1325000,2019-11,1325000,DKI Jakarta
1708720,2019-10-30,17511,Tangerang,Banten,P2563,BRAND_P,72,520000,2019-10,37440000,other
